Precinct: 24001 ,Polling Place: ,1 ,"","","","",Total: 468 ,Age 18-27: 34.4% ,Age 48-57: ,"","",11.3%,""
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DAVIS, Bestus Peter (NPP) ","",22 ,"KAIHEYAH, Joseph Ngobeh (ULD) ","","","","","",96
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DENNIS, William E. (UP) ","",109 ,"MCCAULEY, Edward  (Ind) ","","","","","",15
"FARHAT, David M. (FDP) ","","","",1 ,"FAHN, Sampson Bedell (NPP) ","",30 ,"MCGEE, JR., George Gahway (COTOL) ","","","","","",25
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",12 ,"MORRIS, Robert Franz (UP) ","","","","","",91
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",145 ,"GARWON, A. Sylvester  (CDC) ","",49 ,"THOMAS, Arthomilts Sieh (NPP) ","","","","","",32
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JAH, Clarice Alpha (LP) ","",289 ,"WEH, Mellish P. G. (CDC) ","","","","","",46
"KIEH, JR., George Klay (NDM) ","","","",23 ,"KAINE, Roland Cooper (CDC) ","",76 ,"WRIGHT, George S. (LP) ","","","","","",89
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"KROMAH, Mohamed Taqii (NRP) ","",8 ,"",Valid Votes: ,"","","","",452
"KPOTO, Robert Momo (ULD) ","","","",1 ,"LEITAL, Joe Roberts (COTOL) ","",18 ,"",Invalid Votes: ,"","","","",18
"KROMAH, Alhaji G. V. (ALCOP) ","","","",3 ,"MULBAH, SR., Michael S. (COTOL) ","",13 ,"",Total Votes: ,"","","","",470
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",13 ,"NEBLETT, James Adof (NRP) ","",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",3 ,"PENNEH, John M. (NDPL) ","",2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",43,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",11 ,"WYMON, Benjamin Kolo-V. (LP) ","",47,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes: ,855,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",13 ,"",Invalid Ballots: ,10,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,865,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",7,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",90,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",462,"","","","","","","","","",""
"",Invalid Votes: ,"","",9,"","","","","","","","","",""
"",Total Votes: ,"","",471,"","","","","","","","","",""
Precinct: 24064 ,Polling Place: ,1 ,"","","","","",Total: 341 ,Age 18-27: 39.3% ,Age 48-57: ,"","",11.7%,""
"Palava Hut, Kpakpacon, Margibi ","","","","","","","",Males: 49.9% Females: 50.1% ,Age 28-37: 24.9% Age 38-47: 14.1% ,Age 58-67: Age 68+: ,"","",6.5%3.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 4","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",4 ,"BENNIE, Charles D. (RULP) ","",20 ,"CHIDERYOU, Flasher Garjuan (Ind) ","","","","","",177
"BRUMSKINE, Charles Walker (LP) ","","","",165 ,"BOWIER, Joseph Jensen (UP) ","",23 ,"HOWARD, Louise Korpo (LPL) ","","","","","",10
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DAVIS, Bestus Peter (NPP) ","",14 ,"KAIHEYAH, Joseph Ngobeh (ULD) ","","","","","",10
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DENNIS, William E. (UP) ","",50 ,"MCCAULEY, Edward  (Ind) ","","","","","",4
"FARHAT, David M. (FDP) ","","","",3 ,"FAHN, Sampson Bedell (NPP) ","",15 ,"MCGEE, JR., George Gahway (COTOL) ","","","","","",3
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",9 ,"MORRIS, Robert Franz (UP) ","","","","","",18
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",26 ,"GARWON, A. Sylvester  (CDC) ","",25 ,"THOMAS, Arthomilts Sieh (NPP) ","","","","","",9
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",204 ,"WEH, Mellish P. G. (CDC) ","","","","","",11
"KIEH, JR., George Klay (NDM) ","","","",0 ,"KAINE, Roland Cooper (CDC) ","",28 ,"WRIGHT, George S. (LP) ","","","","","",20
"KORTO, Joseph D. Z. (LERP) ","","","",2 ,"KROMAH, Mohamed Taqii (NRP) ","",2 ,"",Valid Votes: ,"","","","",262
"KPOTO, Robert Momo (ULD) ","","","",1 ,"LEITAL, Joe Roberts (COTOL) ","",17 ,"",Invalid Votes: ,"","","","",16
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"MULBAH, SR., Michael S. (COTOL) ","",4 ,"",Total Votes: ,"","","","",278
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",2 ,"NEBLETT, James Adof (NRP) ","",3,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"PENNEH, John M. (NDPL) ","",4,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",7,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",2 ,"WYMON, Benjamin Kolo-V. (LP) ","",40,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,465,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",11 ,"",Invalid Ballots: ,12,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,477,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",2,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",48,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",268,"","","","","","","","","",""
"",Invalid Votes: ,"","",11,"","","","","","","","","",""
"",Total Votes: ,"","",279,"","","","","","","","","",""
Precinct: 24065 ,Polling Place: ,1 ,"","","","","",Total: 140 ,Age 18-27: 42.1% ,Age 48-57: ,"","",7.9%,""
"Palava Hut, Kpakpacon, Margibi ","","","","","","","",Males: 47.9% Females: 52.1% ,Age 28-37: 20.7% Age 38-47: 15.0% ,Age 58-67: Age 68+: ,"","",6.4%7.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 4","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BENNIE, Charles D. (RULP) ","",54 ,"CHIDERYOU, Flasher Garjuan (Ind) ","","","","","",76
"BRUMSKINE, Charles Walker (LP) ","","","",51 ,"BOWIER, Joseph Jensen (UP) ","",21 ,"HOWARD, Louise Korpo (LPL) ","","","","","",3
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DAVIS, Bestus Peter (NPP) ","",3 ,"KAIHEYAH, Joseph Ngobeh (ULD) ","","","","","",2
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DENNIS, William E. (UP) ","",17 ,"MCCAULEY, Edward  (Ind) ","","","","","",3
"FARHAT, David M. (FDP) ","","","",0 ,"FAHN, Sampson Bedell (NPP) ","",3 ,"MCGEE, JR., George Gahway (COTOL) ","","","","","",4
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",2 ,"MORRIS, Robert Franz (UP) ","","","","","",6
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",10 ,"GARWON, A. Sylvester  (CDC) ","",5 ,"THOMAS, Arthomilts Sieh (NPP) ","","","","","",0
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",52 ,"WEH, Mellish P. G. (CDC) ","","","","","",4
"KIEH, JR., George Klay (NDM) ","","","",2 ,"KAINE, Roland Cooper (CDC) ","",10 ,"WRIGHT, George S. (LP) ","","","","","",5
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",0 ,"",Valid Votes: ,"","","","",103
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",3 ,"",Invalid Votes: ,"","","","",6
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"MULBAH, SR., Michael S. (COTOL) ","",7 ,"",Total Votes: ,"","","","",109
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"NEBLETT, James Adof (NRP) ","",3,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"PENNEH, John M. (NDPL) ","",1,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",3,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",3 ,"WYMON, Benjamin Kolo-V. (LP) ","",7,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes: ,191,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Invalid Ballots: ,6,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",2 ,"",Valid Votes + Invalid Ballots: ,197,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",27,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",101,"","","","","","","","","",""
"",Invalid Votes: ,"","",9,"","","","","","","","","",""
"",Total Votes: ,"","",110,"","","","","","","","","",""
Precinct: 24066 ,Polling Place: ,1 ,"","","","","",Total: 488 ,Age 18-27: 35.5% ,Age 48-57: ,"","",11.3%,""
"Community School , Old Cotton Tree, Margibi ","","","","","","","",Males: 56.1% Females: 43.9% ,Age 28-37: 26.2% Age 38-47: 16.0% ,Age 58-67: Age 68+: ,"","",5.5%5.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 4","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",13 ,"BENNIE, Charles D. (RULP) ","",14 ,"CHIDERYOU, Flasher Garjuan (Ind) ","","","","","",14
"BRUMSKINE, Charles Walker (LP) ","","","",55 ,"BOWIER, Joseph Jensen (UP) ","",100 ,"HOWARD, Louise Korpo (LPL) ","","","","","",59
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"DAVIS, Bestus Peter (NPP) ","",25 ,"KAIHEYAH, Joseph Ngobeh (ULD) ","","","","","",27
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DENNIS, William E. (UP) ","",70 ,"MCCAULEY, Edward  (Ind) ","","","","","",31
"FARHAT, David M. (FDP) ","","","",0 ,"FAHN, Sampson Bedell (NPP) ","",39 ,"MCGEE, JR., George Gahway (COTOL) ","","","","","",26
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",8 ,"MORRIS, Robert Franz (UP) ","","","","","",73
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",140 ,"GARWON, A. Sylvester  (CDC) ","",29 ,"THOMAS, Arthomilts Sieh (NPP) ","","","","","",33
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",117 ,"WEH, Mellish P. G. (CDC) ","","","","","",32
"KIEH, JR., George Klay (NDM) ","","","",1 ,"KAINE, Roland Cooper (CDC) ","",32 ,"WRIGHT, George S. (LP) ","","","","","",33
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",10 ,"",Valid Votes: ,"","","","",328
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",14 ,"",Invalid Votes: ,"","","","",39
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"MULBAH, SR., Michael S. (COTOL) ","",88 ,"",Total Votes: ,"","","","",367
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",29 ,"NEBLETT, James Adof (NRP) ","",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",3 ,"PENNEH, John M. (NDPL) ","",13,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",5,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",8 ,"WYMON, Benjamin Kolo-V. (LP) ","",21,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes: ,587,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",8 ,"",Invalid Ballots: ,25,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,612,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",25,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",51,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",339,"","","","","","","","","",""
"",Invalid Votes: ,"","",32,"","","","","","","","","",""
"",Total Votes: ,"","",371,"","","","","","","","","",""
Precinct: 24066 ,Polling Place: ,2 ,"","","","","",Total: 485 ,Age 18-27: 33.8% ,Age 48-57: ,"","",8.9%,""
"Community School , Old Cotton Tree, Margibi ","","","","","","","",Males: 52.0% Females: 48.0% ,Age 28-37: 26.0% Age 38-47: 19.2% ,Age 58-67: Age 68+: ,"","",7.4%4.7%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 4","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",8 ,"BENNIE, Charles D. (RULP) ","",19 ,"CHIDERYOU, Flasher Garjuan (Ind) ","","","","","",12
"BRUMSKINE, Charles Walker (LP) ","","","",72 ,"BOWIER, Joseph Jensen (UP) ","",118 ,"HOWARD, Louise Korpo (LPL) ","","","","","",66
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"DAVIS, Bestus Peter (NPP) ","",25 ,"KAIHEYAH, Joseph Ngobeh (ULD) ","","","","","",34
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DENNIS, William E. (UP) ","",60 ,"MCCAULEY, Edward  (Ind) ","","","","","",21
"FARHAT, David M. (FDP) ","","","",0 ,"FAHN, Sampson Bedell (NPP) ","",42 ,"MCGEE, JR., George Gahway (COTOL) ","","","","","",24
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",6 ,"MORRIS, Robert Franz (UP) ","","","","","",63
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",130 ,"GARWON, A. Sylvester  (CDC) ","",21 ,"THOMAS, Arthomilts Sieh (NPP) ","","","","","",29
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",130 ,"WEH, Mellish P. G. (CDC) ","","","","","",35
"KIEH, JR., George Klay (NDM) ","","","",0 ,"KAINE, Roland Cooper (CDC) ","",39 ,"WRIGHT, George S. (LP) ","","","","","",43
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"KROMAH, Mohamed Taqii (NRP) ","",12 ,"",Valid Votes: ,"","","","",327
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",14 ,"",Invalid Votes: ,"","","","",26
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"MULBAH, SR., Michael S. (COTOL) ","",82 ,"",Total Votes: ,"","","","",353
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",24 ,"NEBLETT, James Adof (NRP) ","",1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"PENNEH, John M. (NDPL) ","",13,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",6,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",2 ,"WYMON, Benjamin Kolo-V. (LP) ","",29,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,617,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",9 ,"",Invalid Ballots: ,7,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4 ,"",Valid Votes + Invalid Ballots: ,624,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",21,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",65,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",342,"","","","","","","","","",""
"",Invalid Votes: ,"","",12,"","","","","","","","","",""
"",Total Votes: ,"","",354,"","","","","","","","","",""
Precinct: 24066 ,Polling Place: ,3 ,"","","","","",Total: 499 ,Age 18-27: 35.5% ,Age 48-57: ,"","",9.0%,""
"Community School , Old Cotton Tree, Margibi ","","","","","","","",Males: 51.7% Females: 48.3% ,Age 28-37: 26.1% Age 38-47: 18.4% ,Age 58-67: Age 68+: ,"","",5.8%5.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 4","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",5 ,"BENNIE, Charles D. (RULP) ","",21 ,"CHIDERYOU, Flasher Garjuan (Ind) ","","","","","",17
"BRUMSKINE, Charles Walker (LP) ","","","",52 ,"BOWIER, Joseph Jensen (UP) ","",110 ,"HOWARD, Louise Korpo (LPL) ","","","","","",76
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DAVIS, Bestus Peter (NPP) ","",33 ,"KAIHEYAH, Joseph Ngobeh (ULD) ","","","","","",36
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DENNIS, William E. (UP) ","",63 ,"MCCAULEY, Edward  (Ind) ","","","","","",35
"FARHAT, David M. (FDP) ","","","",3 ,"FAHN, Sampson Bedell (NPP) ","",60 ,"MCGEE, JR., George Gahway (COTOL) ","","","","","",21
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",18 ,"MORRIS, Robert Franz (UP) ","","","","","",68
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",123 ,"GARWON, A. Sylvester  (CDC) ","",24 ,"THOMAS, Arthomilts Sieh (NPP) ","","","","","",50
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JAH, Clarice Alpha (LP) ","",133 ,"WEH, Mellish P. G. (CDC) ","","","","","",29
"KIEH, JR., George Klay (NDM) ","","","",3 ,"KAINE, Roland Cooper (CDC) ","",52 ,"WRIGHT, George S. (LP) ","","","","","",26
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"KROMAH, Mohamed Taqii (NRP) ","",16 ,"",Valid Votes: ,"","","","",358
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",18 ,"",Invalid Votes: ,"","","","",19
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"MULBAH, SR., Michael S. (COTOL) ","",95 ,"",Total Votes: ,"","","","",377
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",34 ,"NEBLETT, James Adof (NRP) ","",9,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"PENNEH, John M. (NDPL) ","",16,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",3,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",4 ,"WYMON, Benjamin Kolo-V. (LP) ","",17,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,688,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",10 ,"",Invalid Ballots: ,10,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",6 ,"",Valid Votes + Invalid Ballots: ,698,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",26,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",77,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",350,"","","","","","","","","",""
"",Invalid Votes: ,"","",30,"","","","","","","","","",""
"",Total Votes: ,"","",380,"","","","","","","","","",""
Precinct: 24067 ,Polling Place: ,1 ,"","","","","",Total: 520 ,Age 18-27: 34.4% ,Age 48-57: ,"","",7.9%,""
"Community School, New  Cotton Tree, Margibi ","","","","","","","",Males: 47.3% Females: 52.7% ,Age 28-37: 27.5% Age 38-47: 17.1% ,Age 58-67: Age 68+: ,"","",6.0%7.1%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 4","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",7 ,"BENNIE, Charles D. (RULP) ","",28 ,"CHIDERYOU, Flasher Garjuan (Ind) ","","","","","",35
"BRUMSKINE, Charles Walker (LP) ","","","",88 ,"BOWIER, Joseph Jensen (UP) ","",85 ,"HOWARD, Louise Korpo (LPL) ","","","","","",51
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"DAVIS, Bestus Peter (NPP) ","",45 ,"KAIHEYAH, Joseph Ngobeh (ULD) ","","","","","",36
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DENNIS, William E. (UP) ","",80 ,"MCCAULEY, Edward  (Ind) ","","","","","",13
"FARHAT, David M. (FDP) ","","","",0 ,"FAHN, Sampson Bedell (NPP) ","",31 ,"MCGEE, JR., George Gahway (COTOL) ","","","","","",50
"JALLAH, Armah Zolu (NPL) ","","","",2 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",16 ,"MORRIS, Robert Franz (UP) ","","","","","",41
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",114 ,"GARWON, A. Sylvester  (CDC) ","",43 ,"THOMAS, Arthomilts Sieh (NPP) ","","","","","",26
"KIADII, George Momodu (NATVIPOL) ","","","",2 ,"JAH, Clarice Alpha (LP) ","",152 ,"WEH, Mellish P. G. (CDC) ","","","","","",52
"KIEH, JR., George Klay (NDM) ","","","",0 ,"KAINE, Roland Cooper (CDC) ","",74 ,"WRIGHT, George S. (LP) ","","","","","",32
"KORTO, Joseph D. Z. (LERP) ","","","",2 ,"KROMAH, Mohamed Taqii (NRP) ","",7 ,"",Valid Votes: ,"","","","",336
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",29 ,"",Invalid Votes: ,"","","","",38
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"MULBAH, SR., Michael S. (COTOL) ","",53 ,"",Total Votes: ,"","","","",374
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",26 ,"NEBLETT, James Adof (NRP) ","",13,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"PENNEH, John M. (NDPL) ","",7,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",14,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",3 ,"WYMON, Benjamin Kolo-V. (LP) ","",45,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,722,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",14 ,"",Invalid Ballots: ,7,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",5 ,"",Valid Votes + Invalid Ballots: ,729,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",24,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",83,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",378,"","","","","","","","","",""
"",Invalid Votes: ,"","",30,"","","","","","","","","",""
"",Total Votes: ,"","",408,"","","","","","","","","",""
Precinct: 24067 ,Polling Place: ,2 ,"","","","","",Total: 462 ,Age 18-27: 34.0% ,Age 48-57: ,"","",7.8%,""
"Community School, New  Cotton Tree, Margibi ","","","","","","","",Males: 49.4% Females: 50.6% ,Age 28-37: 25.3% Age 38-47: 16.9% ,Age 58-67: Age 68+: ,"","",8.9%7.1%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 4","","","","",""
