"Precinct: 03001 ","Polling Place: ",1,,,,,"Total: 469 ","Age 18-27: 46.1% ","Age 48-57: ",,,"7.9%",,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",542,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,2,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,5,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,11,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,189,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,7,,,,,,,,,,
,"Valid Votes: ",,,310,,,,,,,,,,
,"Invalid Votes: ",,,17,,,,,,,,,,
,"Total Votes: ",,,327,,,,,,,,,,
"Precinct: 03042 ","Polling Place: ",4,,,,,,"Total: 552 ","Age 18-27: 46.7% ","Age 48-57: ",,,"8.5%",
"Gba Community School , GBA JA KEH, Bomi ",,,,,,,,"Males: 69.0% Females: 31.0% ","Age 28-37: 28.3% Age 38-47: 11.6% ","Age 58-67: Age 68+: ",,,"3.4%1.4%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,6,"ANDERSON, Alfred Boimah (NPP) ",,38,"BOIMAH, Sando Samuel (NPP) ",,,,,,35
"BRUMSKINE, Charles Walker (LP) ",,,,7,"BALLOH, Musah  (ALCOP) ",,24,"BROWN, Jeru S. (NDPL) ",,,,,,16
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"BENSON, Rebecca T. (LP) ",,29,"GRAY, Quaye Boimah (CDC) ",,,,,,101
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"BROWN, Samuel Njalbae (LP) ",,21,"GRAY, SR., Sylvester Kojuah (NRP) ",,,,,,28
"FARHAT, David M. (FDP) ",,,,2,"DEVINE, Richard Blamah (COTOL) ",,51,"TYLER, Jenekai Alex (COTOL) ",,,,,,42
"JALLAH, Armah Zolu (NPL) ",,,,1,"JOHNSON, Sando Dazoe (NPP) ",,24,"YORYOR, Miatta Richardson (UP) ",,,,,,37
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,52,"KO-JUAH, Amos Boima (UP) ",,33,"ZINNAH, Alfred Blamah-Seh (LP) ",,,,,,21
"KIADII, George Momodu (NATVIPOL) ",,,,4,"LANSANAH, Lahai Gbabye (NDPL) ",,96,,"Valid Votes: ",,,,,280
"KIEH, JR., George Klay (NDM) ",,,,0,"MASSALEY, Mohammed Aliu (UP) ",,22,,"Invalid Votes: ",,,,,38
"KORTO, Joseph D. Z. (LERP) ",,,,1,"SANDO, G. Aaron (NDPL) ",,26,,"Total Votes: ",,,,,318
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,105,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,6,"VINCENT, Erik Bauman (APD) ",,10,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,5,"VINCENT, Lincoln  (LDP) ",,15,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,32,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",526,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,14,,"Invalid Ballots: ",19,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",545,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,3,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,11,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,175,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,4,,,,,,,,,,
,"Valid Votes: ",,,295,,,,,,,,,,
,"Invalid Votes: ",,,24,,,,,,,,,,
,"Total Votes: ",,,319,,,,,,,,,,
"Precinct: 03042 ","Polling Place: ",5,,,,,,"Total: 492 ","Age 18-27: 48.0% ","Age 48-57: ",,,"7.7%",
"Gba Community School , GBA JA KEH, Bomi ",,,,,,,,"Males: 68.3% Females: 31.7% ","Age 28-37: 25.4% Age 38-47: 13.6% ","Age 58-67: Age 68+: ",,,"3.5%1.8%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,5,"ANDERSON, Alfred Boimah (NPP) ",,21,"BOIMAH, Sando Samuel (NPP) ",,,,,,34
"BRUMSKINE, Charles Walker (LP) ",,,,3,"BALLOH, Musah  (ALCOP) ",,13,"BROWN, Jeru S. (NDPL) ",,,,,,11
"CONNEH, Sekou Damate (PRODEM) ",,,,3,"BENSON, Rebecca T. (LP) ",,32,"GRAY, Quaye Boimah (CDC) ",,,,,,112
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"BROWN, Samuel Njalbae (LP) ",,24,"GRAY, SR., Sylvester Kojuah (NRP) ",,,,,,22
"FARHAT, David M. (FDP) ",,,,3,"DEVINE, Richard Blamah (COTOL) ",,53,"TYLER, Jenekai Alex (COTOL) ",,,,,,28
"JALLAH, Armah Zolu (NPL) ",,,,0,"JOHNSON, Sando Dazoe (NPP) ",,30,"YORYOR, Miatta Richardson (UP) ",,,,,,50
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,45,"KO-JUAH, Amos Boima (UP) ",,43,"ZINNAH, Alfred Blamah-Seh (LP) ",,,,,,13
"KIADII, George Momodu (NATVIPOL) ",,,,3,"LANSANAH, Lahai Gbabye (NDPL) ",,68,,"Valid Votes: ",,,,,270
"KIEH, JR., George Klay (NDM) ",,,,4,"MASSALEY, Mohammed Aliu (UP) ",,26,,"Invalid Votes: ",,,,,31
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,20,,"Total Votes: ",,,,,301
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,108,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,2,"VINCENT, Erik Bauman (APD) ",,6,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,7,"VINCENT, Lincoln  (LDP) ",,12,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,38,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",494,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,9,,"Invalid Ballots: ",13,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",507,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,2,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,5,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,184,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,3,,,,,,,,,,
,"Valid Votes: ",,,280,,,,,,,,,,
,"Invalid Votes: ",,,22,,,,,,,,,,
,"Total Votes: ",,,302,,,,,,,,,,
"Precinct: 03042 ","Polling Place: ",6,,,,,,"Total: 500 ","Age 18-27: 45.0% ","Age 48-57: ",,,"8.0%",
"Gba Community School , GBA JA KEH, Bomi ",,,,,,,,"Males: 69.0% Females: 31.0% ","Age 28-37: 29.4% Age 38-47: 11.0% ","Age 58-67: Age 68+: ",,,"4.8%1.8%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,9,"ANDERSON, Alfred Boimah (NPP) ",,28,"BOIMAH, Sando Samuel (NPP) ",,,,,,54
"BRUMSKINE, Charles Walker (LP) ",,,,3,"BALLOH, Musah  (ALCOP) ",,20,"BROWN, Jeru S. (NDPL) ",,,,,,10
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BENSON, Rebecca T. (LP) ",,45,"GRAY, Quaye Boimah (CDC) ",,,,,,97
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"BROWN, Samuel Njalbae (LP) ",,31,"GRAY, SR., Sylvester Kojuah (NRP) ",,,,,,25
"FARHAT, David M. (FDP) ",,,,1,"DEVINE, Richard Blamah (COTOL) ",,59,"TYLER, Jenekai Alex (COTOL) ",,,,,,46
"JALLAH, Armah Zolu (NPL) ",,,,1,"JOHNSON, Sando Dazoe (NPP) ",,24,"YORYOR, Miatta Richardson (UP) ",,,,,,36
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,38,"KO-JUAH, Amos Boima (UP) ",,31,"ZINNAH, Alfred Blamah-Seh (LP) ",,,,,,21
"KIADII, George Momodu (NATVIPOL) ",,,,3,"LANSANAH, Lahai Gbabye (NDPL) ",,104,,"Valid Votes: ",,,,,289
"KIEH, JR., George Klay (NDM) ",,,,0,"MASSALEY, Mohammed Aliu (UP) ",,24,,"Invalid Votes: ",,,,,28
"KORTO, Joseph D. Z. (LERP) ",,,,1,"SANDO, G. Aaron (NDPL) ",,23,,"Total Votes: ",,,,,317
"KPOTO, Robert Momo (ULD) ",,,,3,"SARNOR, Faliku G. (CDC) ",,94,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,3,"VINCENT, Erik Bauman (APD) ",,12,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,8,"VINCENT, Lincoln  (LDP) ",,12,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"WASHINGTON, Hajah Sheri (COTOL) ",,36,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",543,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,8,,"Invalid Ballots: ",22,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",565,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,2,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,4,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,191,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,5,,,,,,,,,,
,"Valid Votes: ",,,284,,,,,,,,,,
,"Invalid Votes: ",,,33,,,,,,,,,,
,"Total Votes: ",,,317,,,,,,,,,,
"Precinct: 03043 ","Polling Place: ",1,,,,,,"Total: 170 ","Age 18-27: 25.3% ","Age 48-57: ",,,"15.3%",
"BE REEVES PALAVA HUT, BE REEVES, Bomi ",,,,,,,,"Males: 62.4% Females: 37.6% ","Age 28-37: 23.5% Age 38-47: 15.3% ","Age 58-67: Age 68+: ",,,"15.9%4.7%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,3,"ANDERSON, Alfred Boimah (NPP) ",,7,"COOPER, Tarnue H. (CDC) ",,,,,,29
"BRUMSKINE, Charles Walker (LP) ",,,,4,"BALLOH, Musah  (ALCOP) ",,7,"DAVIS, Ernest Gray (COTOL) ",,,,,,15
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BENSON, Rebecca T. (LP) ",,32,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,19
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"BROWN, Samuel Njalbae (LP) ",,14,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,9
"FARHAT, David M. (FDP) ",,,,1,"DEVINE, Richard Blamah (COTOL) ",,53,"KOLLIE, John Zoebohn (LP) ",,,,,,18
"JALLAH, Armah Zolu (NPL) ",,,,0,"JOHNSON, Sando Dazoe (NPP) ",,6,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,19
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,18,"KO-JUAH, Amos Boima (UP) ",,10,"TARWEH, Seth Momo (PRODEM) ",,,,,,3
"KIADII, George Momodu (NATVIPOL) ",,,,3,"LANSANAH, Lahai Gbabye (NDPL) ",,16,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,14
"KIEH, JR., George Klay (NDM) ",,,,0,"MASSALEY, Mohammed Aliu (UP) ",,13,,"Valid Votes: ",,,,,126
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,11,,"Invalid Votes: ",,,,,6
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,10,,"Total Votes: ",,,,,132
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"VINCENT, Erik Bauman (APD) ",,22,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"VINCENT, Lincoln  (LDP) ",,7,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,13,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",221,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,7,,"Invalid Ballots: ",2,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,2,,"Valid Votes + Invalid Ballots: ",223,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,22,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,39,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,22,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,5,,,,,,,,,,
,"Valid Votes: ",,,131,,,,,,,,,,
,"Invalid Votes: ",,,5,,,,,,,,,,
,"Total Votes: ",,,136,,,,,,,,,,
"Precinct: 03044 ","Polling Place: ",1,,,,,,"Total: 497 ","Age 18-27: 31.2% ","Age 48-57: ",,,"12.7%",
"Besao Community School , BESAO, Bomi ",,,,,,,,"Males: 51.7% Females: 48.3% ","Age 28-37: 23.7% Age 38-47: 14.7% ","Age 58-67: Age 68+: ",,,"7.8%9.9%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,4,"ANDERSON, Alfred Boimah (NPP) ",,7,"COOPER, Tarnue H. (CDC) ",,,,,,62
"BRUMSKINE, Charles Walker (LP) ",,,,11,"BALLOH, Musah  (ALCOP) ",,3,"DAVIS, Ernest Gray (COTOL) ",,,,,,47
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BENSON, Rebecca T. (LP) ",,14,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,56
"DIVINE, SR., Samuel Raymond (Ind) ",,,,3,"BROWN, Samuel Njalbae (LP) ",,134,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,113
"FARHAT, David M. (FDP) ",,,,2,"DEVINE, Richard Blamah (COTOL) ",,225,"KOLLIE, John Zoebohn (LP) ",,,,,,9
"JALLAH, Armah Zolu (NPL) ",,,,3,"JOHNSON, Sando Dazoe (NPP) ",,18,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,10
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,189,"KO-JUAH, Amos Boima (UP) ",,17,"TARWEH, Seth Momo (PRODEM) ",,,,,,27
"KIADII, George Momodu (NATVIPOL) ",,,,0,"LANSANAH, Lahai Gbabye (NDPL) ",,107,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,12
"KIEH, JR., George Klay (NDM) ",,,,0,"MASSALEY, Mohammed Aliu (UP) ",,12,,"Valid Votes: ",,,,,336
"KORTO, Joseph D. Z. (LERP) ",,,,1,"SANDO, G. Aaron (NDPL) ",,63,,"Invalid Votes: ",,,,,40
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,27,,"Total Votes: ",,,,,376
"KROMAH, Alhaji G. V. (ALCOP) ",,,,3,"VINCENT, Erik Bauman (APD) ",,2,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,2,"VINCENT, Lincoln  (LDP) ",,10,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,8,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",647,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,10,,"Invalid Ballots: ",26,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",673,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,5,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,11,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,48,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,65,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,360,,,,,,,,,,
,"Invalid Votes: ",,,18,,,,,,,,,,
,"Total Votes: ",,,378,,,,,,,,,,
"Precinct: 03045 ","Polling Place: ",1,,,,,"Total: 428 ","Age 18-27: 33.6% ","Age 48-57: ",,,"10.5%",,
"COLEMAN HILL PALAVA HUT, COLEMAN HILL, Bomi ",,,,,,,"Males: 57.5% Females: 42.5% ","Age 28-37: 20.8% Age 38-47: 21.7% ","Age 58-67: Age 68+: ",,,"7.9%5.4%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,17,"ANDERSON, Alfred Boimah (NPP) ",,43,"COOPER, Tarnue H. (CDC) ",,,,,,37,
"BRUMSKINE, Charles Walker (LP) ",,,7,"BALLOH, Musah  (ALCOP) ",,57,"DAVIS, Ernest Gray (COTOL) ",,,,,,49,
"CONNEH, Sekou Damate (PRODEM) ",,,6,"BENSON, Rebecca T. (LP) ",,42,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,75,
"DIVINE, SR., Samuel Raymond (Ind) ",,,3,"BROWN, Samuel Njalbae (LP) ",,26,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,28,
"FARHAT, David M. (FDP) ",,,3,"DEVINE, Richard Blamah (COTOL) ",,47,"KOLLIE, John Zoebohn (LP) ",,,,,,11,
"JALLAH, Armah Zolu (NPL) ",,,1,"JOHNSON, Sando Dazoe (NPP) ",,22,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,18,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,26,"KO-JUAH, Amos Boima (UP) ",,14,"TARWEH, Seth Momo (PRODEM) ",,,,,,13,
"KIADII, George Momodu (NATVIPOL) ",,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,59,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,15,
"KIEH, JR., George Klay (NDM) ",,,2,"MASSALEY, Mohammed Aliu (UP) ",,19,,"Valid Votes: ",,,,,246,
"KORTO, Joseph D. Z. (LERP) ",,,0,"SANDO, G. Aaron (NDPL) ",,34,,"Invalid Votes: ",,,,,57,
"KPOTO, Robert Momo (ULD) ",,,2,"SARNOR, Faliku G. (CDC) ",,28,,"Total Votes: ",,,,,303,
"KROMAH, Alhaji G. V. (ALCOP) ",,,2,"VINCENT, Erik Bauman (APD) ",,15,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,12,"VINCENT, Lincoln  (LDP) ",,28,,,,,,,,
"MORLU, John Sembe (UDA) ",,,4,"WASHINGTON, Hajah Sheri (COTOL) ",,24,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,3,,"Valid Votes: ",458,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,15,,"Invalid Ballots: ",31,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,1,,"Valid Votes + Invalid Ballots: ",489,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,4,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,13,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,58,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,77,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,5,,,,,,,,,,,
,"Valid Votes: ",,262,,,,,,,,,,,
,"Invalid Votes: ",,43,,,,,,,,,,,
,"Total Votes: ",,305,,,,,,,,,,,
"Precinct: 03046 ","Polling Place: ",1,,,,,,"Total: 261 ","Age 18-27: 29.9% ","Age 48-57: ",,,"10.7%",
"BEAJAH PALAVA HUT, BEAJAH, Bomi ",,,,,,,,"Males: 53.3% Females: 46.7% ","Age 28-37: 24.1% Age 38-47: 18.8% ","Age 58-67: Age 68+: ",,,"7.7%8.8%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,3,"ANDERSON, Alfred Boimah (NPP) ",,32,"COOPER, Tarnue H. (CDC) ",,,,,,49
"BRUMSKINE, Charles Walker (LP) ",,,,3,"BALLOH, Musah  (ALCOP) ",,4,"DAVIS, Ernest Gray (COTOL) ",,,,,,72
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BENSON, Rebecca T. (LP) ",,29,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,6
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"BROWN, Samuel Njalbae (LP) ",,4,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,27
"FARHAT, David M. (FDP) ",,,,1,"DEVINE, Richard Blamah (COTOL) ",,84,"KOLLIE, John Zoebohn (LP) ",,,,,,4
"JALLAH, Armah Zolu (NPL) ",,,,0,"JOHNSON, Sando Dazoe (NPP) ",,16,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,3
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,14,"KO-JUAH, Amos Boima (UP) ",,9,"TARWEH, Seth Momo (PRODEM) ",,,,,,3
"KIADII, George Momodu (NATVIPOL) ",,,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,65,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,8
"KIEH, JR., George Klay (NDM) ",,,,0,"MASSALEY, Mohammed Aliu (UP) ",,13,,"Valid Votes: ",,,,,172
"KORTO, Joseph D. Z. (LERP) ",,,,2,"SANDO, G. Aaron (NDPL) ",,20,,"Invalid Votes: ",,,,,17
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,29,,"Total Votes: ",,,,,189
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"VINCENT, Erik Bauman (APD) ",,1,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,12,"VINCENT, Lincoln  (LDP) ",,8,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,14,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",328,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,51,,"Invalid Ballots: ",9,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",337,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,4,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,22,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,9,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,55,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,180,,,,,,,,,,
,"Invalid Votes: ",,,11,,,,,,,,,,
,"Total Votes: ",,,191,,,,,,,,,,
"Precinct: 03047 ","Polling Place: ",1,,,,,,"Total: 416 ","Age 18-27: 37.3% ","Age 48-57: ",,,"9.9%",
"BEAFINIE TOWN HALL, BEAFINIE, Bomi ",,,,,,,,"Males: 46.2% Females: 53.8% ","Age 28-37: 21.9% Age 38-47: 14.9% ","Age 58-67: Age 68+: ",,,"8.7%7.5%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,6,"ANDERSON, Alfred Boimah (NPP) ",,23,"COOPER, Tarnue H. (CDC) ",,,,,,20
"BRUMSKINE, Charles Walker (LP) ",,,,2,"BALLOH, Musah  (ALCOP) ",,12,"DAVIS, Ernest Gray (COTOL) ",,,,,,257
"CONNEH, Sekou Damate (PRODEM) ",,,,3,"BENSON, Rebecca T. (LP) ",,77,"HOLMES, JR., Joseph Boakai (NDM) ",,,,,,9
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"BROWN, Samuel Njalbae (LP) ",,29,"KARNLEY, Gbilley Dougba (NPP) ",,,,,,2
"FARHAT, David M. (FDP) ",,,,4,"DEVINE, Richard Blamah (COTOL) ",,243,"KOLLIE, John Zoebohn (LP) ",,,,,,6
"JALLAH, Armah Zolu (NPL) ",,,,0,"JOHNSON, Sando Dazoe (NPP) ",,20,"SIRLEAF, Sando Gaiyah (LDP) ",,,,,,1
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,37,"KO-JUAH, Amos Boima (UP) ",,8,"TARWEH, Seth Momo (PRODEM) ",,,,,,1
"KIADII, George Momodu (NATVIPOL) ",,,,2,"LANSANAH, Lahai Gbabye (NDPL) ",,20,"TIPAYSON, Oretha Maviayer (RULP) ",,,,,,4
"KIEH, JR., George Klay (NDM) ",,,,1,"MASSALEY, Mohammed Aliu (UP) ",,40,,"Valid Votes: ",,,,,300
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,10,,"Invalid Votes: ",,,,,25
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,8,,"Total Votes: ",,,,,325
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"VINCENT, Erik Bauman (APD) ",,43,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,3,"VINCENT, Lincoln  (LDP) ",,2,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,29,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,5,,"Valid Votes: ",564,,,,,,,
